ticker,price,pct_from_hi,pct_above_lo,ret_1y,rs_vs_spy,vol_ratio,all_pass,atr_ratio,range5_pct,ret_6m,ret_15d,contracting_pbs,vol_dry_up,atr_compression,tight_range,hh_hl_count,hh_hl_pct,hh_hl_orderly,candle_quality,abr21_pct,candle_orderly,atr50ma_ext,not_extended_50ma,ret_5d,compression_1w,tightness_score,support_score,avg_close_in_range,close_in_upper_range,up_down_vol_ratio,accumulation_support,distribution_days,quiet_pullback_weeks,quiet_pullback,recent_expansion,post_expansion_tight,base_length,base_depth_pct,base_tightness_pct,base_close_position,pivot_age,breakout_ready,leadership_score,entry_score,sepa_vcp_score,power_play_score,pct_to_pivot,pivot,ret_1m,ret_3m,qm_momentum,qm_ema_ride,adr_pct,qm_adr_pct,qm_consolidation,qm_score,qm_continuation_score,sepa_vcp_qualifies,power_play_qualifies,qm_continuation_qualifies,qualified_count,also_fits,primary_setup,primary_setup_score,setup_score,primary_setup_valid,best_family_excess,best_family_pct,adv_usd,rs_pct_rank,rs_top_20,market_regime,regime_score,regime_eligible
KR,68.19000244140625,-9.80158225168667,15.607257913107775,0.8306588017444216,-35.81294880726309,1.0911439733601598,False,1.0033284761613475,4.575443621472846,0.025426589228971785,-5.014623803051732,False,True,False,True,24,40.0,True,0.42113260818050613,1.101754315803575,False,-1.0822250780302691,True,0.2941676480670896,True,2,0,0.5255442770792561,False,0.7227173694881335,False,8,1,False,False,False,55.0,19.8716898288355,12.083879701940074,0.4486698320552823,25.0,False,2,1,2,5,-10.955862090677215,76.58000183105469,-6.9459558169761575,8.453836922453405,False,False,2.563814609063264,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,421158936.68094635,22.77777777777778,False,risk_on,7,False
KRC,31.450000762939453,-25.876455859811298,14.592149136617971,7.14010581939073,-29.50350178961678,1.1463422773340348,False,0.8626080552332271,12.114465416586158,-19.59764832433113,10.905861642854898,False,False,False,False,23,38.333333333333336,False,0.5033961974030424,1.6534157321979226,True,1.923082050064796,True,11.445788547756752,False,0,0,0.5956814089812298,False,1.1308483436099108,False,3,1,False,False,False,45.0,15.475827961967841,13.831473350064632,0.8375017417336209,39.0,True,1,3,3,2,-2.514795089049904,32.26130651483793,9.579230473243605,-14.952560976892936,False,True,3.2407359299082055,False,False,1,2,False,False,False,0,,none,0,0,False,-3,0.375,75525811.40842438,28.819444444444443,False,risk_on,7,False
KRMN,83.58000183105469,-27.504552721537824,158.52148808346692,142.75341588797573,106.10980827896822,2.151046020562148,False,0.9525829713520074,14.237857460129158,8.757323995523425,-2.825253162215857,False,False,False,False,24,40.0,True,0.48588062602603865,4.808435809464169,True,-1.0358413946875629,True,1.284543421121609,True,1,0,0.3182634142401008,False,0.2614793523787329,False,8,2,True,False,False,25.0,31.08693725566877,16.96578128083638,0.26186244102604944,16.0,False,4,2,2,3,-22.9464359818757,108.47000122070312,-17.598342127985035,-22.967740247875867,False,False,8.20686026056813,True,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,171121722.69779205,86.94444444444444,True,risk_on,7,False
KRYS,274.2099914550781,-6.069948845709405,122.28436292020271,66.4905868463677,29.846979237360195,1.0948453263288216,True,0.8823110194670629,7.1788038992075185,45.60080114110754,9.073189384398272,True,False,False,True,21,35.0,False,0.3956480693899167,1.4258101493060147,False,1.2477944049843208,True,5.872583573389245,False,1,0,0.5737872611038849,False,0.7633084540992653,False,3,3,True,False,False,35.0,12.63222190981278,8.730530589195947,0.9205487409206037,34.0,True,5,4,6,5,-1.0036459357049665,276.989990234375,9.321049895686295,-3.799472623204392,False,True,3.490550368643465,False,True,2,3,True,False,False,1,,sepa_vcp,6,6,True,0,0.75,78341597.96737671,69.58333333333333,False,risk_on,7,False
KSS,14.520000457763672,-40.33519736971013,145.59701508788518,145.59701508788518,108.95340747887766,1.1412154280927815,False,0.7359755055084404,14.187323698333119,-6.511275851077746,12.38390380821639,True,False,False,False,21,35.0,False,0.45763312952796414,2.3066830527598055,True,-0.6732725888133285,True,9.33735504311679,False,0,0,0.4666342071558785,False,1.0405317463420019,False,4,1,False,False,False,25.0,21.320129528489556,15.840214631885665,0.8049537925536626,0.0,False,4,1,3,2,-4.158410406796554,15.149999618530273,20.698260848402317,-21.24356073122492,False,True,4.668972673930635,False,False,1,2,False,False,False,0,,none,0,0,False,-3,0.375,58434373.46304417,87.29166666666667,True,risk_on,7,False
KTOS,70.98999786376953,-45.69308659666207,122.39974214941101,113.3754039285075,76.73179631949998,1.8800223962399552,False,0.8398526853743141,10.719820875266436,-19.893934028897863,-6.419724106774516,False,False,False,False,19,31.666666666666664,False,0.5525731287749271,4.261419641749994,True,-2.47371513067114,True,0.9240852427067292,True,1,0,0.4889576598037536,False,0.4232867305254261,False,6,0,False,False,False,25.0,34.10404421709912,16.91787927544071,0.21640430806823552,21.0,False,2,1,1,2,-26.723782125969276,96.87999725341797,-23.699487139706065,-45.69308659666207,False,False,7.031052888246345,True,False,1,2,False,False,False,0,,none,0,0,False,-3,0.3333333333333333,297081024.2471695,82.56944444444444,True,risk_on,7,False
KVUE,17.610000610351562,-24.841580761188943,27.82859883412472,-19.18733516717487,-55.83094277618238,0.8342124774060816,False,1.0347734923029461,3.8614439614275846,27.82859883412472,0.22766600012593674,False,False,False,True,23,38.333333333333336,False,0.41854202946229535,0.9188836646655805,False,-0.8180643635918978,True,1.4985603640650158,True,2,2,0.6147424481177375,True,1.3208961340503778,True,3,3,True,False,False,25.0,7.349664599735011,6.558777096047185,0.7348495795162269,22.0,True,1,6,5,6,-1.94876665903444,17.959999084472656,0.5711043984156117,3.559504940289071,False,False,1.959291241588508,False,True,1,3,False,True,False,1,,power_play,6,6,True,0,0.75,336940838.97340775,10.833333333333334,False,risk_on,7,False
KVYO,18.670000076293945,-50.21333312988281,17.56926915457553,-28.053951724897274,-64.69755933390479,1.8308781819831017,False,0.8779689132761167,16.122122209864127,-21.42255935839875,-1.8917530076822175,False,False,False,False,20,33.33333333333333,False,0.4171090375499584,2.8920039392702215,False,-0.032512671584220734,True,13.8414665278334,False,0,0,0.4879688023022578,False,0.6816435443576251,False,7,2,True,False,False,25.0,20.75471927390451,18.907341575899043,0.5903186870597561,22.0,False,1,2,2,4,-8.502820641839381,20.405000686645508,-0.5857327280599289,-21.62048566125424,False,False,5.984522416781921,True,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,72474254.60679054,7.152777777777778,False,risk_on,7,False
KYMR,87.70999908447266,-7.702830462856902,250.5595422851256,250.5595422851256,213.91593467611807,0.917921586708658,True,0.812321614516608,6.276362228799204,45.071122085078485,9.3913678606095,True,False,False,True,26,43.333333333333336,True,0.4534270880985806,2.0686279567737005,True,1.1418812741596238,True,3.127567239587381,True,2,2,0.5683926222326678,False,1.2999519478901564,True,2,2,True,False,False,35.0,22.002341499304716,8.967048165391985,0.6963250151536449,34.0,False,8,5,6,6,-6.681560721385694,93.98999786376953,10.82891048890402,26.128843729836927,False,True,4.281561293393674,False,True,2,4,True,True,False,2,power_play,sepa_vcp,6,6,True,0,0.75,53470391.84551239,93.61111111111111,True,risk_on,7,True
L,111.3499984741211,-0.748733353244968,33.947041840499615,31.022848456398535,-5.620759152608976,1.187560474117078,False,0.9633296117183594,2.9007595615636648,13.557354455997729,4.192004877329669,False,False,False,True,26,43.333333333333336,True,0.509621382107993,0.9807350099490693,True,1.2190376387860942,True,1.7173629601297646,True,2,3,0.7236166613624336,True,1.6668480780472072,True,1,2,True,False,False,65.0,12.027848354193052,5.738661407466063,0.7477710950203712,47.0,False,5,6,4,7,-3.033771019639142,114.83379280086623,4.88884196776278,8.707380378522632,False,True,1.8208364010219427,False,True,2,4,False,True,False,1,,power_play,7,7,True,1,0.875,71322547.49820709,47.56944444444444,False,risk_on,7,False
LAD,283.0400085449219,-20.477759953082277,16.477369771572793,0.7287165608948598,-35.91489104811265,1.1382420870676757,False,0.949180999685127,7.670290700840085,-7.069736161417506,10.200908184316958,False,False,False,True,20,33.33333333333333,False,0.4123931416476529,1.4523277120333176,False,0.8760916923553471,True,3.639693232975838,True,2,2,0.6252541577023261,True,1.3785246771625685,True,3,0,False,False,False,25.0,17.26874033459936,15.16746445016014,0.8643360702617866,0.0,True,1,4,3,4,-2.3427451754205353,289.8299865722656,13.265840664389007,-14.583933685564531,False,True,3.421532207021398,False,True,2,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,87673467.3828125,22.63888888888889,False,risk_on,7,False
LAMR,135.0399932861328,-1.803294822759005,32.87363959997292,32.87363959997292,-3.769968009034592,1.040461428040228,False,0.8114422253954497,5.82049837169142,17.37382336634021,6.759424117922497,False,False,False,True,26,43.333333333333336,True,0.3345196981466826,0.8160629085850049,False,1.3731754370819094,True,1.2066257203983133,True,2,2,0.6171389313680894,True,1.4641239159511585,True,3,2,True,False,False,25.0,12.234502710307359,9.537913132242883,0.7466271817603359,0.0,False,4,4,3,7,-3.099890431471386,139.36000061035156,3.4709976016891186,3.3344764369448665,False,True,2.192544739398901,False,True,2,4,False,True,False,1,,power_play,7,7,True,1,0.875,73391625.40866852,48.68055555555556,False,risk_on,7,False
LASR,70.43000030517578,-1.8397208290233058,896.1810268050597,889.1854134439417,852.5418058349342,0.6341080088902963,True,1.025634545440537,10.731220537381054,122.1766517668847,10.288129708785565,False,True,False,False,31,51.66666666666667,True,0.5339171574887526,5.0308906710863,True,1.607345563083649,True,7.740549710866151,False,0,0,0.5897860812049969,False,1.003293071329848,False,4,1,False,False,False,25.0,28.137650342061495,23.38207927485763,0.8239808902863712,16.0,False,11,1,3,5,-4.952764162643042,74.0999984741211,2.757512933181583,60.28676036954816,True,True,8.283805194520632,True,False,3,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,106129070.98194122,98.68055555555556,True,risk_on,7,False
LAUR,33.84000015258789,-5.921604102946976,81.44772570914765,74.88371827110826,38.240110662100754,0.7795563562390789,False,0.9900053055965357,3.900708300449794,15.298125086066271,-4.433774926827516,False,True,False,True,27,45.0,True,0.42248172020802793,1.4583318880725158,False,-0.04706733012773686,True,2.8258897280089457,True,2,0,0.5545146375764779,False,0.5610009253932922,False,5,1,False,False,False,35.0,14.222466730646058,12.30792227171083,0.5525292781760698,15.0,False,3,1,2,5,-6.364137454079022,36.13999938964844,1.8663422910965233,-2.168256712030947,False,False,3.2028657491545722,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,84276416.5760231,72.77777777777777,False,risk_on,7,False
LAZ,49.040000915527344,-13.964910674513431,48.526844503167176,46.56751193012667,9.92390432111916,0.7242557890837417,False,0.9601055745032049,12.581569878578438,2.7707521414667147,18.884850704308718,False,False,False,False,28,46.666666666666664,True,0.4956251315802402,2.1807467407141683,True,1.117673681566409,True,5.055699646364165,False,0,2,0.6178527125667848,True,1.4051745407829024,True,6,2,True,False,False,35.0,26.103579560746336,21.45187655254053,0.7591508028176251,34.0,False,2,4,3,4,-6.28702618079201,52.33000183105469,22.93808389541705,-7.279750910033778,False,True,4.234999217297887,False,True,2,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,61924804.621162415,58.611111111111114,False,risk_on,7,False
LBRT,26.299999237060547,-17.113143345457093,164.56805951718079,135.3064828007067,98.66287519169919,1.022232243133785,False,0.8415605164063493,9.999997099089446,122.02448460258553,-11.922308441135366,False,True,False,False,27,45.0,True,0.5182683765782111,2.4803186773899717,True,-1.340146802787252,True,-4.81360826675159,True,1,0,0.4738786148890311,False,0.9752981313451711,False,7,1,False,False,False,25.0,19.413582158332062,9.999997099089446,0.030206454539610378,20.0,False,6,1,3,5,-18.82716667141542,32.400001525878906,-16.877371225029048,30.685121033806475,True,False,4.6000534283830845,False,False,1,2,False,False,False,0,,none,0,0,False,-1,0.625,137226285.0221157,85.97222222222223,True,risk_on,7,False
LCID,7.300000190734863,-76.67731511606125,0.0,-68.39826809444233,-105.04187570344985,2.905946803205075,False,1.0675650612390872,39.178082997097825,-64.44227985105029,-26.337030240810943,False,False,False,False,22,36.666666666666664,False,0.5957543219582542,4.3526698945109645,True,-3.5491498506435986,True,-14.918411938846576,False,0,0,0.28587256233810887,False,0.16453920906272543,False,7,1,False,True,False,25.0,33.669722274280595,39.178082997097825,0.019073618338197637,16.0,False,0,1,1,1,-33.02751884206785,10.899999618530273,-26.633162505819087,-27.865609947765602,False,False,6.787887348008757,True,False,1,2,False,False,False,0,,none,0,0,False,-3,0.3333333333333333,100827420.05662441,0.625,False,risk_on,7,False
LCII,123.43000030517578,-20.70784915108349,70.65114913199876,70.65114913199876,34.007541522991254,3.795377374569005,False,1.2033821224209527,18.034508994408963,43.75411072774431,-0.2585856119791674,False,False,False,False,19,31.666666666666664,False,0.36880452471960457,1.4420121647168276,False,-1.2789172414506604,True,-2.2568882654981026,True,1,1,0.4111529703665206,False,1.2549773410051428,True,4,1,False,False,False,25.0,16.112917473970594,18.034508994408963,0.33872429362962536,0.0,False,3,2,1,3,-10.655080884287461,138.14999389648438,1.7308154969330802,-9.321860144773686,False,False,4.329890065078071,False,False,0,1,False,False,False,0,,none,0,0,False,-3,0.375,54517845.02933502,71.11111111111111,False,risk_on,7,False
LDOS,155.1699981689453,-21.870174854421155,13.330530128838936,11.985811401006874,-24.657796208000637,1.010463928258417,False,0.7428008673757606,4.633619428666169,-15.455741348244189,-1.5293842074536879,False,False,False,True,19,31.666666666666664,False,0.49849767315106536,1.2544259485855909,True,-3.2649339877096066,True,1.4979024156155374,True,2,0,0.43912805629988866,False,0.8440664380816671,False,4,3,True,False,False,25.0,13.634743684241718,7.0181088600591925,0.1701863222340442,24.0,False,0,2,2,4,-11.314296802016754,174.9661924905095,-6.944528834215702,-20.105432767499764,False,False,2.4851092222862547,False,True,1,2,False,False,False,0,,none,0,0,False,-2,0.5,164874107.52990723,33.263888888888886,False,risk_on,7,False
LEA,125.38999938964844,-10.477855806707204,66.5885981439518,66.5885981439518,29.94499053494429,0.9979067129000815,True,1.0398081531055157,8.780612344858127,26.54334419126718,2.8208302808455654,False,False,False,False,20,33.33333333333333,False,0.40804866208107105,1.1085750231118152,False,0.1343196786576612,True,0.6340296349934826,True,1,0,0.5026324860445295,False,0.8726464634164903,False,7,0,False,False,False,35.0,14.31081054992763,9.610019228337759,0.6512426450032991,34.0,False,4,2,3,5,-4.991000435251647,131.97697056497844,7.899492623266324,4.247733206879545,False,True,2.486562908454178,False,False,1,2,False,False,False,0,,none,0,0,False,-1,0.625,73520001.25278473,69.65277777777777,False,risk_on,7,False
LECO,261.3999938964844,-12.256379976861364,53.77675198763545,49.413869837117176,12.770262228109665,0.8641838332285464,False,0.8904636222812254,5.558536487127804,10.403342433124262,4.2902014046304116,False,False,False,True,20,33.33333333333333,False,0.45344008937714075,1.3744631162189733,True,-0.765584955614975,True,2.0057691153451573,True,2,0,0.5486489752404957,False,0.7127833259122617,False,5,2,True,True,True,25.0,11.693315013655457,11.687076902780964,0.8330404943585306,23.0,True,2,4,4,5,-1.952310093989884,266.6049492314057,1.5560244074355856,-0.5581155167003415,False,True,2.9290868382341175,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,100954454.1268158,60.62499999999999,False,risk_on,7,False
LEN,92.79000091552734,-34.268924198142955,9.319043258794224,-8.090443716957008,-44.734051325964515,1.0131695525655364,False,1.0039261003797437,8.718616108916738,-24.14411193631937,1.8439252485142665,False,True,False,False,20,33.33333333333333,False,0.39130708924003726,1.5473404841698375,False,-2.191118871855672,True,4.293581704408611,True,1,0,0.4877131386230854,False,0.6555925156887663,False,5,2,True,False,False,25.0,14.971840776374675,11.477531437438266,0.6675786800732464,22.0,False,1,3,3,5,-4.976959072615661,97.6500015258789,-2.0686006168576854,-21.40640999842195,False,False,3.6154645364334286,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,317765152.4633789,17.569444444444443,False,risk_on,7,False
LEU,203.6300048828125,-53.2958704397219,225.13172826126615,212.55564100321092,175.9120333942034,1.357743340423377,False,0.8872605015079841,14.71787089429705,-50.9833164497264,5.338579201570104,True,False,False,False,19,31.666666666666664,False,0.4543243313628372,3.169114529877341,True,0.11463430871710845,True,8.765091098768107,False,0,0,0.5028404367186425,False,0.830419207402666,False,3,2,True,False,False,25.0,27.307911189376227,21.769877114409667,0.6176519305109446,24.0,False,4,2,3,4,-10.441127125036576,227.3699951171875,-2.3169920730571447,-38.48593612853318,False,True,6.598630560686557,True,True,3,4,False,False,False,0,,none,0,0,False,-1,0.6666666666666666,152640391.02897644,92.29166666666667,True,risk_on,7,False
LEVI,22.899999618530273,-5.8922296195438095,66.95422440099401,66.95422440099401,30.310616791986497,0.7239732944090641,False,1.186012934855701,5.917028667283848,9.673801102858759,25.136615154354548,False,False,False,True,26,43.333333333333336,True,0.36978180613115297,1.4757398203371492,False,2.6290391681845824,True,0.6593389825506613,True,2,0,0.48936916273228726,False,0.9046996417903616,False,3,1,False,True,True,45.0,23.455725246878064,18.013100736744654,0.9539594869337844,39.0,True,4,2,2,5,-1.0799136247064522,23.149999618530273,23.783781721785257,5.934269762009992,False,True,3.5442026325877776,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,68214496.24368668,69.86111111111111,False,risk_on,7,False
LFUS,389.489990234375,0.0,158.5933852142049,158.5933852142049,121.94977760519737,1.1326905417814508,True,0.9768642988144305,5.134920152367724,46.56694804161998,15.325845368874313,False,True,False,True,28,46.666666666666664,True,0.4444433290147628,1.8902962621084005,True,2.847390841757605,True,1.7290451593526601,True,2,1,0.6060076110679443,True,1.0494778370851705,False,5,1,False,False,False,25.0,20.19143669070765,16.3239077168598,0.9063122577029661,0.0,True,10,3,4,5,-1.8916901172858935,397.0,16.967476998402397,31.300340441607034,False,True,3.6102059419225707,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,78280572.0791626,88.26388888888889,True,risk_on,7,False
LGND,231.82000732421875,-0.22380520868893194,131.38037895526872,121.58287252749322,84.93926491848572,0.6732397171596455,True,0.9721842827974172,15.615561989700746,28.240306381148294,13.804619929926432,False,False,False,False,27,45.0,True,0.4194837037087634,1.9344882996514638,False,3.2358677466627688,True,13.127078565116834,False,0,1,0.6900834142620029,True,0.989186202541637,False,5,1,False,True,True,25.0,19.632815392892052,15.619873311640253,0.9362120326271274,3.0,True,8,3,3,4,-1.2523373877194266,234.75999450683594,10.643376573608098,20.13266614383351,False,True,4.217099463529415,False,False,1,2,False,False,False,0,,none,0,0,False,-2,0.5,52688518.6681366,84.23611111111111,True,risk_on,7,False
LH,270.67999267578125,-6.477392606776389,28.916179589957338,24.035861935101877,-12.607745673905633,0.9606231824572741,False,0.9758394710728963,5.848240549054855,-4.0973908139324555,0.8569892507353627,False,False,False,True,21,35.0,False,0.46007144660755406,1.2201052504845544,True,-0.38659216411581016,True,3.7366344512625105,True,2,0,0.4399554479166657,False,1.066859785170658,False,5,1,False,False,False,25.0,7.239502253405473,7.433141044475076,0.6401584727882748,8.0,True,2,3,3,5,-2.605073547118153,277.9200134277344,1.8206426439078216,0.18063738465348145,False,False,2.413313336322121,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,153582907.4987793,41.59722222222222,False,risk_on,7,False
LHX,350.3500061035156,-7.1099140689742875,66.42612759395064,62.806828905731884,26.163221296724373,1.0035944452361725,False,0.9060542872232314,3.1368690054213886,24.18104089830546,0.2891194183926471,False,False,False,True,22,36.666666666666664,False,0.42301438758747056,1.1402693398991215,False,-0.5305275603469009,True,-0.9163127543005634,True,2,0,0.4716506545970442,False,0.6849139788510624,False,5,3,True,False,False,45.0,13.17142568863284,5.5287554673152695,0.4462541730637884,33.0,False,2,2,2,5,-7.293622009880851,377.9135952661819,-4.894402122892771,1.4750305235573524,False,False,2.4627921867801,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,447253702.81570435,67.63888888888889,False,risk_on,7,False
LI,18.389999389648438,-42.16981185264855,16.910361886977764,-19.093709810787317,-55.73731741979483,0.927286289231879,False,0.9443041578952155,4.5405063196612705,-18.520161106312926,4.6075055145485155,False,False,False,True,26,43.333333333333336,True,0.3732790582512784,0.8649348051926962,False,0.5808909215372937,True,-4.268608713714206,True,2,1,0.5616089349619198,False,1.509394108786468,True,4,2,True,False,False,55.0,16.191448085542454,8.91788713474117,0.6069182767166735,5.0,False,2,4,4,5,-6.364562315917544,19.639999389648438,7.859238783279321,13.588627442987766,False,False,2.2196425210647233,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,53369396.367759705,10.902777777777779,False,risk_on,7,False
LIF,48.75,-56.03751441218711,34.297523483770775,34.297523483770775,-2.346084125236736,0.9079686970700871,False,1.0037704226472515,27.261540339543266,-47.079897365929256,22.85786195833559,False,True,False,False,24,40.0,True,0.45906853227295064,2.7833750736094944,True,1.249836356124983,True,27.952761029932248,False,0,1,0.4948046187130834,False,2.0149539607788007,True,3,2,True,False,False,35.0,32.57424169599677,27.261540339543266,0.6565996072227491,33.0,False,2,3,2,3,-11.186007392826392,54.88999938964844,19.77886753356206,-14.232934783374663,False,False,5.565015923157389,True,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,70173742.6878357,49.583333333333336,False,risk_on,7,False
LII,487.1099853515625,-26.10593740567426,11.572032988417824,-9.969067699097078,-46.612675308104585,0.95862377029596,False,1.0368562929535865,11.629815770579679,-6.510386953829483,11.462573640058938,False,False,False,False,26,43.333333333333336,True,0.4057942006036788,1.794026165994012,False,-0.9752377287667949,True,-3.6017518543002613,True,1,1,0.6187083141489749,True,0.7042913874844737,False,5,2,True,False,False,25.0,17.474390296586026,16.331011513868894,0.5927583698286492,3.0,False,2,3,2,3,-7.116299190632125,524.4299926757812,2.207254121572677,-7.098632032330121,False,True,3.898396574676459,False,True,2,3,False,False,False,0,,none,0,0,False,-2,0.5,229574487.4546814,15.625,False,risk_on,7,False
LIN,492.2300109863281,-3.2699872836926325,26.838404308107023,11.357259268372545,-25.286348340634966,1.2433084037557716,False,0.9304333940870292,4.313026534848522,11.584351258895943,-0.657930394619044,True,False,False,True,31,51.66666666666667,True,0.4513190007427479,0.9136655180406137,True,0.2791329146659529,True,-2.17032357003325,True,2,1,0.6349542827720513,True,1.0822317287804628,False,4,0,False,False,False,65.0,16.003910780684844,5.375540170668542,0.7914026392269952,4.0,False,3,3,3,4,-3.3383735508975,509.2300109863281,0.7491257357680192,12.512165443332757,False,False,1.9335462212976335,False,True,1,2,False,False,False,0,,none,0,0,False,-2,0.5,1201619473.9671326,32.43055555555556,False,risk_on,7,False
LITE,894.0700073242188,-0.359966623502872,1685.6401293660074,1612.4497663324355,1575.806158723428,0.5925393302662435,True,1.0860158119029015,12.46434860005258,447.73634180361455,29.80110673186418,False,False,False,False,25,41.66666666666667,True,0.5681158937278642,5.521265675076296,True,2.5880272438380727,True,-0.359966623502872,True,1,0,0.5296150613234782,False,0.48204180525616314,False,5,2,True,False,False,,,,,,False,12,2,3,5,,,27.576662781479055,175.7347748108616,True,True,8.6378962126646,True,True,4,5,False,False,True,1,,qm_continuation,5,5,True,0,0.8333333333333334,5629758520.02594,99.51388888888889,True,risk_on,7,False
LKQ,31.1200008392334,-24.695571673003947,11.553425108035098,-21.991238225540823,-58.63484583454833,0.7046686546548059,False,0.8056963508480032,6.619535380427479,6.459934309490811,4.957845664808791,False,True,False,True,21,35.0,False,0.3995688340944136,1.1080137162769856,False,0.1673985926353321,True,2.4358186270869053,True,2,1,0.6804502086629319,True,1.0114126888752086,False,4,1,False,False,False,35.0,16.63519773461521,11.825193463800797,0.6309517549481101,34.0,False,1,3,3,5,-6.13919053005092,33.155478857442546,8.697176917416737,-6.223209760512827,False,True,2.563179317193522,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,79654822.25923538,9.444444444444445,False,risk_on,7,False
LLY,927.030029296875,-16.339859632803254,48.96243373000524,27.077677601112505,-9.565930007895005,1.1295394312105091,False,0.9523155744112113,6.242515699419164,13.49324975477668,3.3478293530518455,False,False,False,True,20,33.33333333333333,False,0.41695199361312635,1.1301014837577985,False,-1.581972078809204,True,-1.3241446554102865,True,2,0,0.4767487083800764,False,0.6109428032510267,False,6,2,True,False,False,25.0,12.570521823162672,8.188512857788083,0.39584529175979316,24.0,False,1,2,2,5,-7.594539944500001,1003.219970703125,0.9781647648070546,-10.576151685760404,False,False,2.661241678446353,False,True,1,2,False,False,False,0,,none,0,0,False,-1,0.625,2684012399.915161,44.09722222222222,False,risk_on,7,False
LMND,70.94000244140625,-26.540330676620716,175.70930316169174,163.52155364173572,126.8779460327282,0.8604501230805298,False,0.9223725851605845,26.910064132511845,49.19033350081632,7.5011437155302785,False,False,False,False,25,41.66666666666667,True,0.5082925045814244,3.3181598343849803,True,2.4732452074752724,True,30.284667488362025,False,0,0,0.541587838843864,False,0.8185337540543963,False,4,1,False,False,False,45.0,35.48429939885263,28.531149093893816,0.852786280417043,40.0,False,6,1,1,3,-5.223775701300381,74.8499984741211,10.121087329685775,-10.666163997099275,False,False,6.02468938345609,True,False,1,2,False,False,False,0,,none,0,0,False,-3,0.375,102619830.70884705,88.68055555555556,True,risk_on,7,False
LMT,592.1900024414062,-12.48854858004197,47.10201952856568,27.519223122277058,-9.124384486730452,1.2262498510254864,False,0.915918936258828,5.758293196526523,21.607842810394693,-5.601519725048465,False,True,False,True,24,40.0,True,0.4886041902539296,1.2608068797452283,True,-2.8600509761246844,True,-3.5081094455916673,True,2,0,0.4693512552776187,False,0.45119968314189823,False,4,3,True,False,False,25.0,10.846973765980113,8.36049402413269,0.052801059908894894,24.0,False,1,2,2,4,-10.274242054332383,660.0,-7.7987831741092695,2.2115866979699472,False,False,2.3732962815984022,False,True,1,2,False,False,False,0,,none,0,0,False,-2,0.5,860420952.1618652,44.65277777777778,False,risk_on,7,False
LNC,36.88999938964844,-18.725492297173897,32.02546036758414,28.860008718595044,-7.783598890412467,0.8029918992396049,False,0.7954039499462012,9.325016762332258,-0.7357192706715088,4.303683221130794,True,True,False,False,27,45.0,True,0.4205828089642313,1.3175828905045321,False,1.2273603621873355,True,7.865492885087821,False,0,1,0.5770120094118065,False,2.316734096250915,True,3,2,True,False,False,35.0,14.724956849827098,9.433449714864558,0.9343668982256361,0.0,True,2,4,4,5,-0.9664445915478215,37.25,10.63355135538082,-8.625891194752544,False,True,2.953020722247539,False,True,2,3,False,False,False,0,,none,0,0,False,-1,0.625,74574497.68846512,45.83333333333333,False,risk_on,7,False
LNG,251.07000732421875,-15.439020502002897,33.31228958445429,11.443677139520968,-25.199930469486542,1.080069192087175,False,1.192064979970776,10.16051659754114,14.693952292164436,-13.840078042895321,False,True,False,False,27,45.0,True,0.4649255526292804,1.8416438619940922,True,-0.1411860092597189,True,-5.449273463533544,False,0,0,0.5132965922984102,False,0.6090239970400126,False,6,4,True,False,False,25.0,18.096317443651667,17.704230258626954,0.08503221018956204,13.0,False,1,2,2,2,-16.55754757512604,300.8900146484375,-5.690779741197827,21.78693708383548,False,False,3.5213437501750775,False,True,1,2,False,False,False,0,,none,0,0,False,-3,0.3333333333333333,1017466777.0994568,32.63888888888889,False,risk_on,7,False
LNT,72.83000183105469,-1.2072699062822267,26.791160801740443,24.419870895459272,-12.223736713548238,0.9068504149071858,False,0.8866008753086361,2.718653958202694,9.429461251593985,3.6578417544609776,False,False,False,True,23,38.333333333333336,False,0.4019203418146078,0.75338812709349,False,1.504890961676806,True,-0.36935246060503246,True,2,3,0.6277806502758561,True,1.2481036481105334,True,2,0,False,False,False,55.0,12.728496003335604,4.1603716917728875,0.8342133587700161,6.0,True,3,6,4,6,-2.110214600302285,74.4000015258789,1.4910809127247626,9.03209933849567,False,True,1.6943877876848565,False,True,2,4,False,True,False,1,,power_play,6,6,True,0,0.75,139908620.2077484,42.01388888888889,False,risk_on,7,False
